timestamp,lat,long,brand,model,constrYear,color,passengers,abLeftFront,abRightFront,abLeftMid,abRightMid,tireLeftFront,tireRightFront,tireLeftRear,tireRightRear,windowFront,windowLeftFront,windowRightFront,windowLeftRear,windowRightRear,windowRear,v10SecAgo,v5SecAgo,v3SecAgo,v2SecAgo,v1SecAgo
1135,43.636377,-79.399754,Buick,Cascada,2003,silver,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True,117,67,61,57,44
1139,43.695764,-79.450345,Ford,Superduty,2015,green,4,True,True,True,True,False,True,False,False,True,False,True,True,False,True,144,173,178,191,173
1143,43.642655,-79.40221,Fiat,Punto,1997,gray,1,False,True,True,True,False,False,False,False,True,False,False,True,False,True,162,116,131,74,46
1152,43.642392,-79.38391,Audi,A5,2004,black,2,False,True,True,False,False,False,False,False,False,False,False,True,False,True,41,44,50,55,16
1159,43.642376,-79.383919,Toyota,Auris,2003,yellow,3,True,True,False,True,True,False,False,False,True,False,False,False,False,True,81,53,36,37,21
1163,43.646529,-79.389705,Toyota,Auris,2012,blue,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,36,34,37,15,8
1169,43.674835,-79.407162,Toyota,Yaris,2015,white,5,True,True,False,True,False,True,False,True,False,False,False,False,True,False,173,135,162,145,146
1176,43.636383,-79.39971,Toyota,Yaris,2006,white,2,True,False,False,False,True,False,False,True,False,False,False,False,True,False,21,27,18,10,11
1186,43.644743,-79.384995,KIA,Carens,2001,black,5,True,True,False,True,False,False,False,False,True,False,False,False,False,False,66,65,48,45,25
1189,43.644355,-79.376913,Hyundai,Santa Fe,2011,yellow,2,True,True,True,False,True,False,False,False,True,False,False,False,False,True,46,56,64,52,15
1193,43.641919,-79.40187,Hyundai,Accent,2016,gray,1,True,True,True,True,False,False,False,False,True,False,False,False,False,False,183,133,91,75,64
1198,43.647492,-79.398666,Ford,Mustang,2001,black,4,True,True,True,True,True,False,False,False,True,False,False,False,False,True,114,116,99,58,46
1208,43.642351,-79.38398,GMC,Terrain,2010,silver,4,True,True,True,True,False,True,True,True,False,True,True,True,True,False,203,170,188,132,131
1209,43.642309,-79.383925,Audi,A4,2007,gray,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,40,27,13,10,4
1219,43.636389,-79.399787,VW,Tiguan,2015,gray,1,True,True,True,True,True,True,False,True,True,True,True,False,True,True,108,71,91,104,84
1220,43.653174,-79.37568,Chevrolet,Impala,2005,white,4,True,True,True,False,False,False,False,False,True,True,False,False,False,True,90,73,61,58,63
1230,43.693132,-79.462146,KIA,Carens,2005,silver,1,True,True,True,True,True,True,True,True,True,False,False,True,False,True,197,158,134,94,93
1238,43.645457,-79.395284,VW,Golf,2003,gray,1,True,True,True,True,False,False,False,False,True,False,False,False,False,True,126,72,72,69,43
1246,43.642687,-79.402278,Porsche,718 Cayman,2004,white,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,111,68,57,60,38
1247,43.636327,-79.39971,Mercedes,E-Klasse,2000,silver,3,True,True,True,True,False,False,False,False,False,False,False,False,False,True,24,12,6,3,2
1253,43.658583,-79.384805,Chevrolet,Camero,1999,white,2,True,True,True,True,False,False,False,False,True,False,False,False,True,False,119,59,71,65,52
1263,43.640643,-79.383326,Toyota,Auris,2009,white,2,True,True,False,True,False,False,False,True,False,True,False,False,True,False,158,95,114,95,101
1272,43.636386,-79.399799,Honda,Civic Tourer,2012,gray,4,True,True,True,False,True,False,False,True,True,False,True,False,True,False,161,119,141,144,143
1280,43.69576,-79.450352,Honda,Civic Limousine,2005,white,3,True,True,True,False,False,False,True,True,False,False,False,True,False,False,110,143,155,182,132
1287,43.641478,-79.398845,KIA,Carens,2003,yellow,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,200,109,64,28,10
1296,43.642377,-79.383926,Honda,Jazz,2009,black,4,True,True,True,True,False,False,True,False,True,True,False,False,True,False,54,47,59,56,60
1299,43.648712,-79.396433,KIA,Optima,1998,blue,5,True,True,False,False,False,False,True,False,False,True,False,False,False,False,123,69,70,56,36
1309,43.642331,-79.383907,Fiat,500,2008,blue,5,False,True,True,True,False,False,False,False,False,False,False,False,False,True,53,32,16,13,13
1316,43.64239,-79.383974,Ford,Fusion,2006,black,1,True,False,True,True,True,False,False,True,False,False,False,True,False,True,219,126,141,161,136
1320,43.695784,-79.450366,Chevrolet,Camaro,2003,gray,3,True,True,True,True,False,False,True,True,True,False,False,False,False,True,122,61,77,56,44
1324,43.674857,-79.407133,Hyundai,Sonata,2014,white,2,True,True,True,False,False,False,False,False,False,False,False,False,False,True,25,26,31,31,24
1330,43.638951,-79.400623,Buick,Cascada,2001,yellow,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,124,142,99,58,46
1337,43.652324,79.406137,Toyota,Avensis,2014,silver,4,True,True,True,True,False,False,True,False,True,False,False,False,False,True,16,11,5,6,3
1345,43.652103,-79.368537,GMC,Yukon,2015,red,3,True,True,True,True,True,False,True,False,True,True,False,False,False,False,207,126,126,97,79
1348,43.638959,-79.400694,Chevrolet,Sonic,2016,blue,5,True,True,True,True,False,True,False,True,True,False,True,False,False,False,183,141,137,132,86
1358,43.695737,-79.450325,Ford,Superduty,2013,black,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,45,29,36,22,16
1367,43.64231,-79.383996,Ford,S-Max,2006,white,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,140,102,109,44,38
1372,43.638934,-79.400606,Toyota,Avensis,2008,silver,3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,111,70,51,49,26
1376,43.638956,-79.400677,GMC,Terrain,1999,yellow,5,True,False,True,True,False,False,False,False,True,False,False,True,False,True,29,28,17,9,8
1377,43.64269,-79.402265,Honda,CR-V,1999,green,3,True,True,False,True,False,False,False,False,True,False,False,False,False,False,29,35,43,31,31
1381,43.642316,-79.38399,Hyundai,Santa Fe,2005,black,2,True,True,True,True,False,True,False,False,True,True,False,False,False,True,96,57,68,70,68
1391,43.688321,-79.48382,VW,Jetta,2013,black,2,True,False,True,True,False,False,False,False,False,False,False,False,False,False,109,69,36,33,11
1401,43.641428,-79.398855,Honda,CR-V,2009,blue,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,54,51,34,14,13
1406,43.642341,-79.383957,GMC,Terrain,2010,gray,5,False,False,True,True,False,False,False,True,False,True,False,False,False,False,123,95,89,35,10
1414,43.64559,-79.397547,Honda,CR-V,2015,black,1,True,True,True,True,False,True,True,True,True,True,True,False,True,True,199,223,172,201,167
1422,43.641434,-79.398857,GMC,Sierra,2011,red,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,210,130,155,66,31
1424,43.69577,-79.450395,GMC,Danyon,2013,black,3,True,True,True,True,True,False,True,True,True,True,True,True,False,False,182,134,158,174,128
1425,43.642681,-79.402242,GMC,Terrain,1997,gray,1,True,True,True,True,True,False,False,True,True,False,False,True,True,True,155,168,191,89,85
1428,43.693104,-79.462107,Toyota,Auris,2005,red,1,False,True,True,True,True,False,False,True,False,False,False,False,False,False,194,252,131,95,57
1435,43.645481,-79.395259,Honda,Civi,2008,blue,5,True,True,True,True,True,True,False,True,False,True,False,False,False,False,108,132,136,69,59
1438,43.653121,-79.375693,VW,Tiguan,1999,blue,5,True,True,True,True,False,False,False,True,True,False,True,True,False,True,168,93,116,87,82
1448,43.641465,-79.39883,KIA,Rio,2015,blue,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,84,75,51,27
1455,43.640645,-79.383342,GMC,Danyon,2013,blue,5,True,False,True,True,False,False,False,False,True,False,False,False,False,False,133,80,40,41,37
1465,43.648753,-79.396461,Toyota,Corolla,2013,purple,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,91,97,91,74,68
1474,43.653108,-79.375604,Buick,Verano,2004,black,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,36,40,38,42,21
1484,43.653168,-79.375673,Hyundai,Santa Fe,2016,white,5,True,True,True,False,False,False,False,False,True,False,False,False,False,True,29,15,12,13,10
1492,43.645474,-79.395224,VW,Golf,1999,black,3,True,True,True,True,True,True,False,True,True,False,False,True,True,True,163,208,114,88,65
1499,43.645459,-79.395206,KIA,Cadenza,1997,blue,1,False,True,True,False,False,False,True,False,True,False,False,False,False,True,197,100,78,39,36
1505,43.638815,-79.3921,Ford,Escape,2013,white,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,218,156,118,50,36
1509,43.641402,-79.398849,Toyota,Verso,2004,silver,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,69,42,42,33,33
1518,43.64233,-79.383935,Chevrolet,Silverado,2002,silver,4,True,True,True,True,True,True,True,False,False,True,True,True,True,False,122,132,125,131,51
1520,43.641484,-79.39884,Chevrolet,Camaro,2009,purple,5,True,True,True,True,False,False,True,True,False,False,False,False,False,True,164,115,62,47,47
1526,43.65852,-79.384847,Ford,Fiesta,1997,black,1,True,True,True,True,False,False,True,False,True,False,False,False,True,True,178,195,122,96,51
1529,43.644766,-79.384956,Chevrolet,Colorado,1997,red,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60,51,41,16,17
1530,43.641433,-79.398816,Honda,Civic Tourer,2003,blue,2,True,False,False,True,True,False,False,True,True,False,False,False,False,True,117,110,97,111,86
1539,43.652381,79.406142,KIA,Cadenza,2002,white,5,True,True,True,True,True,False,False,True,True,True,False,True,True,True,171,166,141,127,38
1549,43.64992,-79.391182,Honda,CR-V,2000,black,3,True,True,True,True,False,False,True,True,False,True,True,True,False,True,151,169,206,183,102
1553,43.644753,-79.384904,KIA,K900,2016,blue,5,True,True,True,True,True,True,False,False,True,False,True,True,True,True,136,174,188,192,182
1558,43.69356,-79.46219,Toyota,Verso,2006,blue,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,7,9,6,1
1560,43.648748,-79.396407,Hyundai,Santa Fe,2013,blue,1,True,False,True,True,True,True,True,True,False,False,True,False,True,True,188,243,182,182,152
1570,43.642399,-79.383945,Mercedes,G-Klasse,2014,gray,4,True,True,True,True,False,False,True,True,True,False,True,True,True,True,164,168,119,104,84
1573,43.642683,-79.402293,Honda,Civi,2012,white,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,200,123,95,76,35
1578,43.640609,-79.383385,GMC,Danyon,2014,purple,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,118,100,54,49,17
1584,43.652386,79.406127,Ford,Explorer,2005,red,1,True,True,True,False,True,False,False,False,False,False,False,False,False,False,113,119,59,29,20
1588,43.652166,-79.368537,VW,Golf,2012,black,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,138,160,86,39,24
1595,43.652117,-79.368582,Ford,Focus,2015,silver,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,43,38,44,30,12
1605,43.695796,-79.450313,VW,Golf,2006,gray,4,True,True,True,True,False,False,True,True,True,True,False,False,True,True,183,207,220,247,222
1615,43.644754,-79.391716,Ford,Escape,1999,red,3,True,True,True,True,False,False,False,True,False,False,True,False,False,True,172,155,197,127,118
1619,43.642345,-79.383975,Ford,S-Max,2016,purple,5,True,True,True,True,True,True,False,False,True,True,False,False,True,False,202,256,260,292,289
1624,43.646517,-79.389741,BMW,2er,2009,black,5,False,False,True,True,False,False,False,False,False,False,False,False,False,True,118,65,33,23,12
1626,43.636321,-79.399736,Hyundai,Sonata,2008,red,3,True,True,True,True,False,False,False,False,False,False,False,False,False,False,142,136,113,68,57
1632,43.642327,-79.383915,GMC,Danyon,1998,silver,2,False,True,True,True,False,False,False,True,True,False,False,False,False,False,163,132,162,117,85
1636,43.636339,-79.399726,Chevrolet,Sonic,2008,yellow,2,True,True,True,True,True,True,True,True,False,True,False,False,True,False,161,80,102,117,93
1637,43.641485,-79.39884,VW,Jetta,2013,red,4,True,False,False,False,True,False,False,False,False,False,False,False,True,False,94,117,99,92,28
1641,43.636371,-79.399794,Hyundai,Tucson,1999,red,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,157,193,157,74,23
1650,43.656496,-79.407684,Fiat,500,2010,black,5,True,True,True,False,False,False,False,False,True,False,False,False,False,False,25,15,12,10,4
1651,43.652342,79.406103,Chevrolet,Impala,2004,gray,5,True,True,True,True,True,True,True,True,False,True,True,False,False,True,220,224,149,136,77
1655,43.638922,-79.400687,Audi,A3,2007,blue,2,False,True,True,True,False,True,True,True,False,False,False,False,False,True,210,156,168,179,167
1657,43.640636,-79.383314,Ford,Fiesta,2016,blue,4,True,True,False,False,False,False,False,False,True,False,False,False,False,True,131,104,75,74,40
1660,43.652312,79.406191,Hyundai,Accent,2005,silver,4,True,True,True,False,False,False,False,False,False,False,False,False,False,False,21,12,11,10,11
1661,43.653144,-79.375617,Audi,A6,2009,silver,4,True,True,False,True,False,False,False,True,True,False,False,False,False,False,56,51,58,53,55
1666,43.69318,-79.462189,Honda,Civi,2002,white,2,True,True,False,True,False,False,False,False,True,False,False,False,False,True,59,58,69,71,75
1670,43.674812,-79.407143,Hyundai,Elantra,2003,silver,3,True,True,True,True,False,False,False,False,True,False,False,False,False,False,134,68,35,17,16
1678,43.641472,-79.398841,BMW,1er,2012,silver,5,True,True,True,True,False,False,False,False,False,False,False,False,False,True,69,80,67,68,51
1681,43.654816,-79.376582,GMC,Terrain,2007,black,2,True,True,True,True,False,True,True,False,True,False,False,False,False,True,79,87,74,68,61
1691,43.642607,-79.40224,Chevrolet,Suburban,2009,black,4,True,False,True,True,True,True,False,False,False,True,True,False,True,True,193,246,307,353,321
1699,43.69331,-79.462133,BMW,4er,2001,white,1,True,True,True,True,False,False,False,False,True,False,False,False,False,True,94,68,78,81,65
1702,43.636335,-79.399782,Chevrolet,Camero,2011,white,1,True,True,True,True,True,True,False,False,False,True,False,True,False,True,156,163,178,133,101
1711,43.652143,-79.368583,Honda,Civic Limousine,1997,gray,4,True,False,False,True,True,False,False,False,True,False,False,False,False,False,57,74,44,46,24
1717,43.642399,-79.383963,Hyundai,Santa Fe,2011,red,3,True,True,True,True,False,False,False,False,True,False,False,False,False,True,142,149,85,79,56
1721,43.693183,-79.462124,Honda,Civi,2008,black,5,True,True,False,True,False,False,False,False,True,False,False,False,False,False,185,92,55,42,46
1730,43.652314,79.406114,VW,Passat,1999,gray,3,True,True,True,True,True,False,True,False,False,False,True,False,True,True,141,157,198,193,91
1740,43.640602,-79.383334,Honda,CR-V,2012,white,4,True,True,True,True,False,False,False,False,False,False,False,False,False,True,178,89,98,61,48
1744,43.641428,-79.398892,KIA,Carens,2008,black,1,True,True,True,True,True,False,True,False,True,False,False,True,False,True,209,171,113,122,91
1748,43.674862,-79.407117,VW,Tiguan,2008,white,1,True,True,True,True,True,True,True,False,True,True,True,False,False,False,191,147,139,73,65
1751,43.638896,-79.39218,BMW,2er,2004,silver,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,21,17,13,13,4
1757,43.652354,79.406171,GMC,Terrain,1998,black,4,True,True,False,True,False,True,False,False,False,True,False,False,True,True,205,157,187,88,53
